item_no,description,unit,rate,currency,raw_line,page,line,data_origin,is_real,source_artifact_id,annotation_origin,verification_status
13.26,Erection of hexagonal type guard as required.,Each,279,INR,13.26 Erection of hexagonal type guard as required. Each 279 ,91,102,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
13.27,Erection of ring type guard as required.,Each,93,INR,13.27 Erection of ring type guard as required. Each 93 ,92,3,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
13.28,Erection of cradle guard as required.,Each,186,INR,13.28 Erection of cradle guard as required. Each 186 ,92,4,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
13.29,Supplying and erection of 15 A aerial fuse complete as required.,Each,160,INR,13.29 Supplying and erection of 15 A aerial fuse complete as required. Each 160 ,92,5,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
13.30,Supplying and erection of 30 A aerial fuse complete as required.,Each,170,INR,13.30 Supplying and erection of 30 A aerial fuse complete as required. Each 170 ,92,6,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
13.31,Erection of aerial fuse as required.,Each,142,INR,13.31 Erection of aerial fuse as required. Each 142 ,92,7,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
13.33,Fixing of MV lightning arrestor as required.,Each,213,INR,13.33 Fixing of MV lightning arrestor as required. Each 213 ,92,15,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.13.3,100 mm dia,Metre,1918,INR,15.13.3 100 mm dia Metre 1918 ,99,31,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.13.4,150 mm dia,Metre,2894,INR,15.13.4 150 mm dia Metre 2894 ,99,33,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.14.1,100 mm dia,Metre,771,INR,15.14.1 100 mm dia Metre 771 ,99,40,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.14.2,150 mm dia,Metre,846,INR,15.14.2 150 mm dia Metre 846 ,99,41,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.14.3,250 mm dia,Metre,1110,INR,15.14.3 250 mm dia Metre 1110 ,99,42,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.14.4,300 mm dia,Metre,1293,INR,15.14.4 300 mm dia Metre 1293 ,99,43,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.15.1,63 mm dia (OD-63 mm & ID-51 mm nominal),Metre,136,INR,15.15.1 63 mm dia (OD-63 mm & ID-51 mm nominal) Metre 136 ,99,49,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.15.2,90 mm dia (OD-90 mm & ID-76 mm nominal),Metre,181,INR,15.15.2 90 mm dia (OD-90 mm & ID-76 mm nominal) Metre 181 ,99,50,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.15.3,120 mm dia (OD-120 mm & ID-103 mm nominal),Metre,264,INR,15.15.3 120 mm dia (OD-120 mm & ID-103 mm nominal) Metre 264 ,99,51,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.15.4,160 mm dia (OD-160 mm & ID-135 mm nominal),Metre,385,INR,15.15.4 160 mm dia (OD-160 mm & ID-135 mm nominal) Metre 385 ,100,3,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.15.5,200 mm dia (OD-200 mm & ID-175 mm nominal),Metre,580,INR,15.15.5 200 mm dia (OD-200 mm & ID-175 mm nominal) Metre 580 ,100,4,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.16.1,63 mm dia (OD-63 mm & ID-51 mm nominal),Metre,289,INR,15.16.1 63 mm dia (OD-63 mm & ID-51 mm nominal) Metre 289 ,100,13,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.16.2,90 mm dia (OD-90 mm & ID-76 mm nominal),Metre,334,INR,15.16.2 90 mm dia (OD-90 mm & ID-76 mm nominal) Metre 334 ,100,14,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.16.3,120 mm dia (OD-120 mm & ID-103 mm nominal),Metre,417,INR,15.16.3 120 mm dia (OD-120 mm & ID-103 mm nominal) Metre 417 ,100,15,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.16.4,160 mm dia (OD-160 mm & ID-135 mm nominal),Metre,537,INR,15.16.4 160 mm dia (OD-160 mm & ID-135 mm nominal) Metre 537 ,100,16,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
15.16.5,200 mm dia (OD-200 mm & ID-175 mm nominal),Metre,733,INR,15.16.5 200 mm dia (OD-200 mm & ID-175 mm nominal) Metre 733 ,100,17,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.1.1,100 LPD,Each,16477,INR,16.1.1 100 LPD Each  16477 ,102,46,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.1.2,200 LPD,Each,32378,INR,16.1.2 200 LPD Each  32378 ,102,47,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.1.3,300 LPD,Each,48351,INR,16.1.3 300 LPD Each  48351 ,103,3,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.1.4,500 LPD,Each,65835,INR,16.1.4 500 LPD Each  65835 ,103,4,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.2.1,100 LPD,Each,20879,INR,16.2.1 100 LPD Each 20879 ,104,18,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.2.2,200 LPD,Each,41759,INR,16.2.2 200 LPD Each 41759 ,104,19,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.2.3,250 LPD,Each,48641,INR,16.2.3 250 LPD Each 48641 ,104,20,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.2.4,300 LPD,Each,62638,INR,16.2.4 300 LPD Each 62638 ,104,21,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
16.2.5,500 LPD,Each,104397,INR,16.2.5 500 LPD Each 104397 ,104,22,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.1.1,25W,Each,36027,INR,19.1.1 25W Each 36027 ,111,4,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.1.2,40W,Each,42765,INR,19.1.2 40W Each 42765 ,111,5,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.1.3,50W,Each,43888,INR,19.1.3 50W Each 43888 ,111,6,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.1.4,60W,Each,45759,INR,19.1.4 60W Each 45759 ,111,7,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.1.5,100W,Each,48627,INR,19.1.5 100W Each 48627 ,111,8,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.1.6,120W,Each,80196,INR,19.1.6 120W Each 80196 ,111,9,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.1.7,150W,Each,86372,INR,19.1.7 150W Each 86372 ,111,10,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.1.8,200W,Each,94933,INR,19.1.8 200W Each 94933 ,111,11,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.2.1,120W,Each,65878,INR,19.2.1 120W Each 65878 ,112,15,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.2.2,100W,Each,56408,INR,19.2.2 100W Each 56408 ,112,16,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.2.3,80W,Each,42783,INR,19.2.3 80W Each 42783 ,112,17,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.2.4,60W,Each,42307,INR,19.2.4 60W Each 42307 ,112,18,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.2.5,50W,Each,26613,INR,19.2.5 50W Each 26613 ,112,19,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.2.6,40W,Each,25631,INR,19.2.6 40W Each 25631 ,112,20,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.2.7,25W,Each,19715,INR,19.2.7 25W Each 19715 ,112,21,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.3.1,100W,Each,24162,INR,19.3.1 100W Each 24162 ,113,23,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.3.2,50W,Each,16362,INR,19.3.2 50W Each 16362 ,113,24,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.3.3,40W,Each,16507,INR,19.3.3 40W Each 16507 ,113,25,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.3.4,30W,Each,12012,INR,19.3.4 30W Each 12012 ,113,26,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
19.3.5,15W,Each,3426,INR,19.3.5 15W Each 3426 ,113,27,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.5.1,15 mm internal threaded with 6 mm orfice.,Each,2322,INR,20.5.1 15 mm internal threaded with 6 mm orfice. Each 2322 ,117,57,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.5.2,15 mm internal threaded with 8 mm orfice.,Each,2538,INR,20.5.2 15 mm internal threaded with 8 mm orfice. Each 2538 ,117,58,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.5.3,15 mm internal threaded with 10 mm orfice.,Each,2764,INR,20.5.3 15 mm internal threaded with 10 mm orfice. Each 2764 ,117,59,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.5.4,25 mm internal threaded with 12 mm orfice.,Each,3078,INR,20.5.4 25 mm internal threaded with 12 mm orfice. Each 3078 ,117,60,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.5.5,25 mm internal threaded with 14 mm orfice.,Each,3726,INR,20.5.5 25 mm internal threaded with 14 mm orfice. Each 3726 ,117,61,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.5.6,40 mm internal threaded with 17 mm orfice.,Each,3078,INR,20.5.6 40 mm internal threaded with 17 mm orfice. Each 3078 ,117,62,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.5.7,40 mm internal threaded with 20 mm orfice.,Each,7829,INR,20.5.7 40 mm internal threaded with 20 mm orfice. Each 7829 ,117,63,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.9.1,15 mm Dia inlet 290 mm long,Each,4158,INR,20.9.1 15 mm Dia inlet 290 mm long Each 4158 ,118,15,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.9.2,25 mm Dia inlet 330 mm long,Each,5237,INR,20.9.2 25 mm Dia inlet 330 mm long Each 5237 ,118,16,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.9.3,25 mm Dia inlet 488 mm long,Each,6317,INR,20.9.3 25 mm Dia inlet 488 mm long Each 6317 ,118,17,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.9.4,25 mm Dia inlet 636 mm long,Each,7289,INR,20.9.4 25 mm Dia inlet 636 mm long Each 7289 ,118,18,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.10.1,25 mm Dia inlet 32 mm orfice 160 mm long.,Each,17816,INR,20.10.1 25 mm Dia inlet 32 mm orfice 160 mm long. Each 17816 ,118,23,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.10.2,25 mm Dia inlet 50 mm orfice 180 mm long.,Each,29801,INR,20.10.2 25 mm Dia inlet 50 mm orfice 180 mm long. Each 29801 ,118,24,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.10.3,40 mm Dia inlet 50 mm orfice 180 mm long.,Each,41570,INR,20.10.3 40 mm Dia inlet 50 mm orfice 180 mm long. Each 41570 ,118,25,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.20.1,80 mm dia,Each,17486,INR,20.20.1 80 mm dia Each 17486 ,120,6,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.20.2,50 mm dia,Each,7881,INR,20.20.2 50 mm dia Each 7881 ,120,8,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.21.1,100 mm dia,Each,36832,INR,20.21.1 100 mm dia Each 36832 ,120,14,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.21.2,50 mm dia,Each,7881,INR,20.21.2 50 mm dia Each 7881 ,120,15,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.28.1,3 Core 1.5 Sq mm Flat Cable,Meter,76.00,INR,20.28.1 3 Core 1.5 Sq mm Flat Cable Meter 76.00 ,121,9,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.28.2,3 Core 2.5 Sq mm Flat Cable,Meter,124.00,INR,20.28.2 3 Core 2.5 Sq mm Flat Cable Meter 124.00 ,121,10,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.28.3,3 Core 4.0 Sq mm Flat Cable,Meter,186.00,INR,20.28.3 3 Core 4.0 Sq mm Flat Cable Meter 186.00 ,121,11,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.28.4,3 Core 6 Sq mm Flat Cable,Meter,266.00,INR,20.28.4 3 Core 6 Sq mm Flat Cable Meter 266.00 ,121,12,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
20.28.5,3 Core 10 Sq mm Flat Cable,Meter,461.00,INR,20.28.5 3 Core 10 Sq mm Flat Cable Meter 461.00 ,121,13,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
21.2.1,2000 kg,Each,3391945,INR,21.2.1 2000 kg Each  3391945 ,124,29,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
21.3.1,20 passenger (1360kg),Each,2581451,INR,21.3.1 20 passenger (1360kg) Each  2581451 ,125,43,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.1.1,Upto 120 sq. mm,Metre,628,INR,22.1.1 Upto 120 sq. mm Metre 628 ,126,12,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.1.2,Above 120 sq. mm and upto 400 sq. mm,Metre,694,INR,22.1.2 Above 120 sq. mm and upto 400 sq. mm Metre 694 ,126,13,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.2.1,Upto 120 sq. mm,Metre,432,INR,22.2.1 Upto 120 sq. mm Metre 432 ,126,20,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.2.2,Above 120 sq. mm and upto 400 sq. mm,Metre,498,INR,22.2.2 Above 120 sq. mm and upto 400 sq. mm Metre 498 ,126,21,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.3.1,Upto 120 sq. mm,Metre,98,INR,22.3.1 Upto 120 sq. mm Metre 98 ,126,26,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.3.2,Above 120 sq. mm and upto 400 sq. mm,Metre,170,INR,22.3.2 Above 120 sq. mm and upto 400 sq. mm Metre 170 ,126,27,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.4.1,Upto 120 sq. mm,Metre,80,INR,22.4.1 Upto 120 sq. mm Metre 80 ,126,32,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.4.2,Above 120 sq. mm and upto 400 sq. mm,Metre,146,INR,22.4.2 Above 120 sq. mm and upto 400 sq. mm Metre 146 ,126,33,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.5.1,Upto 120 sq. mm,Metre,635,INR,22.5.1 Upto 120 sq. mm Metre 635 ,126,39,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.5.2,Above 120 sq. mm and upto 400 sq. mm,Metre,701,INR,22.5.2 Above 120 sq. mm and upto 400 sq. mm Metre 701 ,126,40,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.6.1,Upto 120 sq. mm,Metre,439,INR,22.6.1 Upto 120 sq. mm Metre 439 ,127,8,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.6.2,Above 120 sq. mm and upto 400 sq. mm,Metre,505,INR,22.6.2 Above 120 sq. mm and upto 400 sq. mm Metre 505 ,127,9,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.7.1,Upto 120 sq. mm,Metre,104,INR,22.7.1 Upto 120 sq. mm Metre 104 ,127,14,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.7.2,Above 120 sq. mm and upto 400 sq. mm,Metre,177,INR,22.7.2 Above 120 sq. mm and upto 400 sq. mm Metre 177 ,127,15,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.8.1,Upto 120 sq. mm,Metre,86,INR,22.8.1 Upto 120 sq. mm Metre 86 ,127,19,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
22.8.2,Above 120 sq. mm and upto 400 sq. mm,Metre,153,INR,22.8.2 Above 120 sq. mm and upto 400 sq. mm Metre 153 ,127,20,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
23.1.1,70 sq. mm,Each,2385,INR,23.1.1 70 sq. mm Each 2385 ,128,12,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
23.1.2,120 sq. mm,Each,3120,INR,23.1.2 120 sq. mm Each 3120 ,128,13,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
23.1.3,240 sq. mm,Each,4144,INR,23.1.3 240 sq. mm Each 4144 ,128,14,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
23.1.4,300 sq. mm,Each,4206,INR,23.1.4 300 sq. mm Each 4206 ,128,15,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
23.2.1,70 sq. mm,Each,5201,INR,23.2.1 70 sq. mm Each 5201 ,128,21,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
23.2.2,120 sq. mm,Each,5988,INR,23.2.2 120 sq. mm Each 5988 ,128,22,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
23.2.3,240 sq. mm,Each,7010,INR,23.2.3 240 sq. mm Each 7010 ,128,23,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
23.2.4,300 sq. mm,Each,7010,INR,23.2.4 300 sq. mm Each 7010 ,128,24,real,True,sha256:dc58bcdf21a288b9f21c605684be24ed4e38695d9c31d99e0c928e5a4b7a4691,machine_text_pattern,machine_extracted_unverified
